job_id,company,job-title,date,long_url
3883494476,Kerry Consulting,Integration Engineer - Boomi (1 year contract),2024-04-05,https://sg.linkedin.com/jobs/view/integration-engineer-boomi-1-year-contract-at-kerry-consulting-3883494476?position=4&pageNum=70&refId=WUyRizlFAxBVau5DCKyS7A%3D%3D&trackingId=twe5S85lD4rYftdGXESTUQ%3D%3D&trk=public_jobs_jserp-result_search-card
3880853264,Crossover,"Artificial Intelligence Engineer, IgniteTech (Remote) - $60,000/year USD",2024-04-05,https://sg.linkedin.com/jobs/view/artificial-intelligence-engineer-ignitetech-remote-%2460-000-year-usd-at-crossover-3880853264?position=1&pageNum=75&refId=sRLRAJwKkHIMS%2FIE%2BMlGZA%3D%3D&trackingId=zP8kwu6fT5TiWKzF5Q5Ouw%3D%3D&trk=public_jobs_jserp-result_search-card
3886515815,Oaktree Consulting,"Database Application Engineer(SQL, VBscript)",2024-04-05,https://sg.linkedin.com/jobs/view/database-application-engineer-sql-vbscript-at-oaktree-consulting-3886515815?position=5&pageNum=70&refId=WUyRizlFAxBVau5DCKyS7A%3D%3D&trackingId=Aww2EwxwmGqG4iWXc%2B%2FSOA%3D%3D&trk=public_jobs_jserp-result_search-card
3883473569,Faststream Recruitment Group,Service Engineer,2024-04-05,https://sg.linkedin.com/jobs/view/service-engineer-at-faststream-recruitment-group-3883473569?position=4&pageNum=82&refId=1GY0ql1IqCpPGMQhT2CqxQ%3D%3D&trackingId=z4yzeUO8mecU%2BUl1vRpFbQ%3D%3D&trk=public_jobs_jserp-result_search-card
3883636659,Argyll Scott,Data Insights & Project Analyst (6 months contract),2024-04-05,https://sg.linkedin.com/jobs/view/data-insights-project-analyst-6-months-contract-at-argyll-scott-3883636659?position=9&pageNum=10&refId=FhcQKs1yhlT8bDvl1RAecg%3D%3D&trackingId=acHGynIWeMlh%2FTqCmcH48A%3D%3D&trk=public_jobs_jserp-result_search-card
3877494649,RiDiK (a Subsidiary of CLPS. Nasdaq: CLPS),Application Engineer,2024-04-05,https://sg.linkedin.com/jobs/view/application-engineer-at-ridik-a-subsidiary-of-clps-nasdaq-clps-3877494649?position=8&pageNum=97&refId=r7KsA8oU3p5SvnfCoWePMA%3D%3D&trackingId=UybW%2Fg3IB0lSldhJ4Yq9eg%3D%3D&trk=public_jobs_jserp-result_search-card
3881075136,Crédit Agricole CIB,Messaging Engineer,2024-04-04,https://sg.linkedin.com/jobs/view/messaging-engineer-at-cr%C3%A9dit-agricole-cib-3881075136?position=3&pageNum=80&refId=Q88izcMlwi2Agjl0jrX9xA%3D%3D&trackingId=A2utWXrBDxLf%2FhGRgGC3%2BQ%3D%3D&trk=public_jobs_jserp-result_search-card
3881968171,PwC Singapore,NTU WSDeg Internship - DTS (Data Trust Services),2024-04-04,https://sg.linkedin.com/jobs/view/ntu-wsdeg-internship-dts-data-trust-services-at-pwc-singapore-3881968171?position=8&pageNum=52&refId=XbxWV40ujnJAGmD7AWdCyA%3D%3D&trackingId=14iZmBvQ1d7LtB6MvJvWaw%3D%3D&trk=public_jobs_jserp-result_search-card
3881465440,AsiaNext,Security & Systems Operation Engineer (24/7 Shift),2024-04-04,https://sg.linkedin.com/jobs/view/security-systems-operation-engineer-24-7-shift-at-asianext-3881465440?position=2&pageNum=55&refId=85RXYgqgSLC51XISJlERiQ%3D%3D&trackingId=%2FT1XpKU3MhNVn3PDOuKayg%3D%3D&trk=public_jobs_jserp-result_search-card
3882491978,Income Insurance Limited,"Data Engineer, Data Analytics",2024-04-04,https://sg.linkedin.com/jobs/view/data-engineer-data-analytics-at-income-insurance-limited-3882491978?position=10&pageNum=67&refId=8X%2BZ6kZFzBS8erQ7ihQhvQ%3D%3D&trackingId=AGiVZZ4wAY2AewwwDwy%2FXw%3D%3D&trk=public_jobs_jserp-result_search-card
3884188528,Manpower Singapore,"Data Engineer (SQL,ETL)",2024-04-04,https://sg.linkedin.com/jobs/view/data-engineer-sql-etl-at-manpower-singapore-3884188528?position=3&pageNum=57&refId=CAYLwdmm4assNKJh5J7H%2BA%3D%3D&trackingId=hrK6Pp2GKffyNJw5ujjArg%3D%3D&trk=public_jobs_jserp-result_search-card
3882671036,The Digital and Intelligence Service,Geospatial Analyst - Military Intelligence Expert,2024-04-04,https://sg.linkedin.com/jobs/view/geospatial-analyst-military-intelligence-expert-at-the-digital-and-intelligence-service-3882671036?position=7&pageNum=72&refId=ui%2FJ4kDuHYYvgkfRS76A8Q%3D%3D&trackingId=JvH6%2Fmblh7hqfyuVUPMu9g%3D%3D&trk=public_jobs_jserp-result_search-card
