job_id,company,job-title,date,long_url
3881073240,Juniper Biologics,Medical Manager (Anti-infectives),2024-04-04,https://sg.linkedin.com/jobs/view/medical-manager-anti-infectives-at-juniper-biologics-3881073240?position=2&pageNum=0&refId=VfGy8O0nEBZLEDEuAMGp%2Fg%3D%3D&trackingId=ncwWQBI7IwyhOk0sRVBBTQ%3D%3D&trk=public_jobs_jserp-result_search-card
3881070595,Juniper Biologics,Medical Manager (Oncology),2024-04-04,https://sg.linkedin.com/jobs/view/medical-manager-oncology-at-juniper-biologics-3881070595?position=5&pageNum=0&refId=VfGy8O0nEBZLEDEuAMGp%2Fg%3D%3D&trackingId=Fub0Rw9BQhLNFbhJcGmxGw%3D%3D&trk=public_jobs_jserp-result_search-card
3879758719,Search Personnel,YY03-Medical/Clinical Trial/Research Writer Lead (Pharmaceutical/Medical Device),2024-04-03,https://sg.linkedin.com/jobs/view/yy03-medical-clinical-trial-research-writer-lead-pharmaceutical-medical-device-at-search-personnel-3879758719?position=3&pageNum=0&refId=VfGy8O0nEBZLEDEuAMGp%2Fg%3D%3D&trackingId=EenX2TCn5bF3jaGDo%2BFKNg%3D%3D&trk=public_jobs_jserp-result_search-card
3879243922,JurongHealth Campus,"Senior Assistant Manager, Medical Affairs",2024-04-03,https://sg.linkedin.com/jobs/view/senior-assistant-manager-medical-affairs-at-juronghealth-campus-3879243922?position=4&pageNum=0&refId=VfGy8O0nEBZLEDEuAMGp%2Fg%3D%3D&trackingId=B1d%2FRRkfaQ4eyyVv6L1fMA%3D%3D&trk=public_jobs_jserp-result_search-card
3879709030,JurongHealth Campus,"Assistant Manager, Patient Relations (Medical Affairs)",2024-04-03,https://sg.linkedin.com/jobs/view/assistant-manager-patient-relations-medical-affairs-at-juronghealth-campus-3879709030?position=8&pageNum=2&refId=mYCiXXiRVM7GD6%2BLtZO9Bg%3D%3D&trackingId=pSHfeq9Li3Y9jUzh2ExxPg%3D%3D&trk=public_jobs_jserp-result_search-card
3879708031,JurongHealth Campus,"Assistant Manager, Clinical Governance (Medical Affairs)",2024-04-03,https://sg.linkedin.com/jobs/view/assistant-manager-clinical-governance-medical-affairs-at-juronghealth-campus-3879708031?position=9&pageNum=2&refId=mYCiXXiRVM7GD6%2BLtZO9Bg%3D%3D&trackingId=NYyCpRqAcivjCth7kdbj%2Bw%3D%3D&trk=public_jobs_jserp-result_search-card
3879886815,Roche,"Medical Manager, Neuroscience",2024-04-01,https://sg.linkedin.com/jobs/view/medical-manager-neuroscience-at-roche-3879886815?position=6&pageNum=0&refId=VfGy8O0nEBZLEDEuAMGp%2Fg%3D%3D&trackingId=xiBF3wxycVwqUsMDZLOadw%3D%3D&trk=public_jobs_jserp-result_search-card
3856646441,ResMed,Associate Manager - New Product Introduction,2024-03-29,https://sg.linkedin.com/jobs/view/associate-manager-new-product-introduction-at-resmed-3856646441?position=4&pageNum=2&refId=mYCiXXiRVM7GD6%2BLtZO9Bg%3D%3D&trackingId=5CfeqnFVIZfFlv8cBqwwdA%3D%3D&trk=public_jobs_jserp-result_search-card
3870781202,Alcon,"Congress and Events, Senior Manager",2024-03-28,https://sg.linkedin.com/jobs/view/congress-and-events-senior-manager-at-alcon-3870781202?position=5&pageNum=2&refId=mYCiXXiRVM7GD6%2BLtZO9Bg%3D%3D&trackingId=Kuu%2BMpEqQSlS0VUQAYTbdA%3D%3D&trk=public_jobs_jserp-result_search-card
3866389624,Thomson Medical,Medical Affairs Manager,2024-03-25,https://sg.linkedin.com/jobs/view/medical-affairs-manager-at-thomson-medical-3866389624?position=8&pageNum=0&refId=VfGy8O0nEBZLEDEuAMGp%2Fg%3D%3D&trackingId=OCvtMgeNvXrsgDNpNCjzgw%3D%3D&trk=public_jobs_jserp-result_search-card
3856177868,HealthServe Ltd,Medical Clinic Manager,2024-03-13,https://sg.linkedin.com/jobs/view/medical-clinic-manager-at-healthserve-ltd-3856177868?position=1&pageNum=0&refId=VfGy8O0nEBZLEDEuAMGp%2Fg%3D%3D&trackingId=uc8FTd01UEXWIET2IR4oYw%3D%3D&trk=public_jobs_jserp-result_search-card
3853691373,JurongHealth Campus,"Assistant Manager, Medical Affairs",2024-03-13,https://sg.linkedin.com/jobs/view/assistant-manager-medical-affairs-at-juronghealth-campus-3853691373?position=10&pageNum=0&refId=VfGy8O0nEBZLEDEuAMGp%2Fg%3D%3D&trackingId=HNUA1G4PUQKINMrO8Vv75A%3D%3D&trk=public_jobs_jserp-result_search-card
3849364162,IHH Healthcare,"Senior Manager, Medical Affairs",2024-03-12,https://sg.linkedin.com/jobs/view/senior-manager-medical-affairs-at-ihh-healthcare-3849364162?position=7&pageNum=0&refId=VfGy8O0nEBZLEDEuAMGp%2Fg%3D%3D&trackingId=Lqdth4Fo3vbGFHh%2FAY3wKw%3D%3D&trk=public_jobs_jserp-result_search-card
3573131269,Aman,Medical Operation Manager,2023-04-20,https://sg.linkedin.com/jobs/view/medical-operation-manager-at-aman-3573131269?position=3&pageNum=2&refId=mYCiXXiRVM7GD6%2BLtZO9Bg%3D%3D&trackingId=Aoj%2Fapl3ibc2%2FajTNsU9Ng%3D%3D&trk=public_jobs_jserp-result_search-card
