job_id,company,job-title,date,long_url
3977480207,National University Health System,"Senior Medical Informatics Specialist (Pharmacy), GMIO",2024-08-06,https://sg.linkedin.com/jobs/view/senior-medical-informatics-specialist-pharmacy-gmio-at-national-university-health-system-3977480207?position=9&pageNum=0&refId=pjQWR0kWV0WtCGjYszW6tg%3D%3D&trackingId=0xFRHLILUJ3IwCK7enkbMg%3D%3D&trk=public_jobs_jserp-result_search-card
3813415492,Synapxe,Assistant Manager - Medical informatics - (Chief Medical informatics office),2024-08-05,https://sg.linkedin.com/jobs/view/assistant-manager-medical-informatics-chief-medical-informatics-office-at-synapxe-3813415492?position=5&pageNum=0&refId=pjQWR0kWV0WtCGjYszW6tg%3D%3D&trackingId=VnCEp5rnE1yCO7kbz84dZQ%3D%3D&trk=public_jobs_jserp-result_search-card
3570083888,National University Health System,"Medical Informatics Specialist, Group Medical Informatics Office",2024-08-04,https://sg.linkedin.com/jobs/view/medical-informatics-specialist-group-medical-informatics-office-at-national-university-health-system-3570083888?position=1&pageNum=0&refId=pjQWR0kWV0WtCGjYszW6tg%3D%3D&trackingId=ue8lpcLNmRW1PKMy0XaC7g%3D%3D&trk=public_jobs_jserp-result_search-card
3676602729,National University Health System,Medical Informatics Specialist (Data) Group Medical Informatics Office,2024-08-04,https://sg.linkedin.com/jobs/view/medical-informatics-specialist-data-group-medical-informatics-office-at-national-university-health-system-3676602729?position=2&pageNum=0&refId=pjQWR0kWV0WtCGjYszW6tg%3D%3D&trackingId=F%2BCto20U%2BKoOi5%2BBwbVdvw%3D%3D&trk=public_jobs_jserp-result_search-card
3676496996,National University Health System,"Senior Medical Informatics Specialist, Group Medical Informatics Office",2024-08-04,https://sg.linkedin.com/jobs/view/senior-medical-informatics-specialist-group-medical-informatics-office-at-national-university-health-system-3676496996?position=8&pageNum=0&refId=pjQWR0kWV0WtCGjYszW6tg%3D%3D&trackingId=KbBU1hnWZ6zU%2BMTRww9FyA%3D%3D&trk=public_jobs_jserp-result_search-card
3974266249,National University Hospital,"(Senior) Assistant Manager, Office of CMIO (1-Year Contract)",2024-08-03,https://sg.linkedin.com/jobs/view/senior-assistant-manager-office-of-cmio-1-year-contract-at-national-university-hospital-3974266249?position=10&pageNum=0&refId=pjQWR0kWV0WtCGjYszW6tg%3D%3D&trackingId=D5YtbxHNOvBN3KPKloP0Lg%3D%3D&trk=public_jobs_jserp-result_search-card
3991320035,AstraZeneca,Medical Advisor - Respiratory & Immunology,2024-08-02,https://sg.linkedin.com/jobs/view/medical-advisor-respiratory-immunology-at-astrazeneca-3991320035?position=1&pageNum=0&refId=pXW403N1rYqJn%2BdnNoYhLw%3D%3D&trackingId=k%2BIbkoRuDYdwXl2rJtzyZg%3D%3D&trk=public_jobs_jserp-result_search-card
3987811610,Philips,"Clinical Application Specialist, HPM SG",2024-07-30,https://sg.linkedin.com/jobs/view/clinical-application-specialist-hpm-sg-at-philips-3987811610?position=7&pageNum=0&refId=pjQWR0kWV0WtCGjYszW6tg%3D%3D&trackingId=nCQ7QVlssB6DPURmoAtNhA%3D%3D&trk=public_jobs_jserp-result_search-card
3981469324,JonDavidson Pte Ltd,Medical Affairs Manager,2024-07-24,https://sg.linkedin.com/jobs/view/medical-affairs-manager-at-jondavidson-pte-ltd-3981469324?position=6&pageNum=0&refId=pXW403N1rYqJn%2BdnNoYhLw%3D%3D&trackingId=%2BYMb2Oh4oPNqLKzcYQ0sKA%3D%3D&trk=public_jobs_jserp-result_search-card
3983476782,National University Hospital,"(Senior) Assistant Manager, Medical Affairs - Clinical Governance",2024-07-24,https://sg.linkedin.com/jobs/view/senior-assistant-manager-medical-affairs-clinical-governance-at-national-university-hospital-3983476782?position=9&pageNum=0&refId=pXW403N1rYqJn%2BdnNoYhLw%3D%3D&trackingId=%2BG8%2FClUD3pzEyeiESYn0Eg%3D%3D&trk=public_jobs_jserp-result_search-card
3977722660,National University Hospital,"Assistant Manager / Senior Assistant Manager, Medical Affairs (Clinical Governance)",2024-07-19,https://sg.linkedin.com/jobs/view/assistant-manager-senior-assistant-manager-medical-affairs-clinical-governance-at-national-university-hospital-3977722660?position=2&pageNum=0&refId=pXW403N1rYqJn%2BdnNoYhLw%3D%3D&trackingId=SCU%2FLxEr8Agy1W%2FcsIm%2B2A%3D%3D&trk=public_jobs_jserp-result_search-card
